transaction_id,account_id,card_number,timestamp,amount,merchant_id,merchant_name,category,device_id,ip_address,distance_from_home_km,is_fraud,fraud_type,fraud_score,latitude,longitude,city,country
TXN-07D54A35F767,ACC-100027,36936763201632,2026-08-25T16:42:02Z,86.41,MERCH-50018,Vaughn-Williams (Restaurants),Restaurants,DEV-FDD7BBE2,8.205.177.202,294.62,0,NORMAL,0.0,30.299476,-97.75131,Austin,US
TXN-E0FD7016D217,ACC-100101,6011251778528920,2026-08-25T16:42:02Z,247.93,MERCH-50042,"Ortiz, Smith and Deleon (Grocery)",Grocery,DEV-93B5A6A5,8.226.248.149,2584.27,1,IMPOSSIBLE_VELOCITY,0.0,37.332597,-121.881365,San Jose,US
TXN-2EBF1F18ADF8,ACC-100139,4148902503926142931,2026-08-25T16:42:02Z,143.77,MERCH-50018,Vaughn-Williams (Restaurants),Restaurants,DEV-C15BC494,149.59.15.204,291.32,0,NORMAL,0.0,30.305432,-97.737016,Austin,US
TXN-35CFCD0782B7,ACC-100186,6011638380657875,2026-08-25T16:42:02Z,96.26,MERCH-50041,Byrd LLC (Crypto),Crypto,DEV-A1F9AB1E,49.78.209.127,308.62,0,NORMAL,0.0,40.69904,-73.980924,New York,US
TXN-2C8AFA5B8E2F,ACC-100142,3555110475412128,2026-08-25T16:42:02Z,58.06,MERCH-50009,"Ellis, Marks and Buchanan (Gambling)",Gambling,DEV-7280DD32,9.167.22.124,4154.89,0,NORMAL,0.0,42.436367,-71.073798,Boston,US
TXN-9C45B73AE601,ACC-100078,213155231243291,2026-08-25T16:42:02Z,25.49,MERCH-50013,"Chan, Floyd and Dillon (Restaurants)",Restaurants,DEV-10D56467,95.159.157.6,1055.39,0,NORMAL,0.0,40.015251,-75.249219,Philadelphia,US
TXN-C1D5B255DBED,ACC-100105,4925556258816,2026-08-25T16:42:02Z,103.27,MERCH-50041,Byrd LLC (Crypto),Crypto,DEV-170E768F,121.251.188.229,1759.5,0,NORMAL,0.0,40.685736,-73.992955,New York,US
TXN-618436CBBCF5,ACC-100029,4743487347143458,2026-08-25T16:42:02Z,96.99,MERCH-50011,Hernandez PLC (Retail),Retail,DEV-1A5368D1,78.204.252.246,1334.8,0,NORMAL,0.0,34.095556,-118.305426,Los Angeles,US
TXN-DBBC131EDF25,ACC-100192,3529593917251357,2026-08-25T16:42:02Z,42.31,MERCH-50035,Watson PLC (Retail),Retail,DEV-B045DED8,210.214.215.236,2787.98,0,NORMAL,0.0,47.526483,-122.28954,Seattle,US
TXN-387556A592F4,ACC-100185,4447209993475,2026-08-25T16:42:02Z,145.18,MERCH-50037,"Arnold, Cooper and Monroe (Travel)",Travel,DEV-805E241B,81.231.217.138,12.96,0,NORMAL,0.0,37.253959,-121.938712,San Jose,US
TXN-9F97598203D0,ACC-100167,3531121965652346,2026-08-25T16:42:02Z,91.66,MERCH-50015,"Washington, Lynch and Johnson (Electronics)",Electronics,DEV-B6E1FA35,146.60.36.124,2305.79,0,NORMAL,0.0,30.273441,-97.693487,Austin,US
TXN-CD6510D1024E,ACC-100157,4903404384279786,2026-08-25T16:42:02Z,30.49,MERCH-50042,"Ortiz, Smith and Deleon (Grocery)",Grocery,DEV-1B97AF01,122.239.85.57,2216.46,0,NORMAL,0.0,40.795941,-73.94781,New York,US
TXN-C6AF3399CACA,ACC-100093,2404303054868746,2026-08-25T16:42:02Z,61.26,MERCH-50020,Morgan LLC (Grocery),Grocery,DEV-D07754C5,35.15.56.161,1754.05,0,NORMAL,0.0,40.692924,-73.998692,New York,US
TXN-7D5638EBC90F,ACC-100164,2284152064361100,2026-08-25T16:42:02Z,76.31,MERCH-50027,Nicholson-Robertson (Travel),Travel,DEV-D542374F,156.123.249.202,306.29,0,NORMAL,0.0,29.690676,-95.332908,Houston,US
TXN-9317EA9F0C08,ACC-100084,4850542357332216,2026-08-25T16:42:02Z,81.36,MERCH-50030,"Johnson, Lee and Whitaker (Grocery)",Grocery,DEV-87161020,8.154.157.28,1398.42,0,NORMAL,0.0,30.19736,-97.782708,Austin,US
TXN-D0EA7DDC70CB,ACC-100155,3596627828274229,2026-08-25T16:42:02Z,98.55,MERCH-50005,Flowers LLC (Travel),Travel,DEV-9DC1E9F7,86.250.127.108,1134.22,0,NORMAL,0.0,37.389727,-121.966279,San Jose,US
TXN-41FAB9FC12F6,ACC-100137,213133984546152,2026-08-25T16:42:02Z,8744.74,MERCH-50012,"Chang, Ayers and Buckley (Luxury)",Luxury,DEV-7939C5A6,115.157.28.127,235.73,1,HIGH_AMOUNT,0.0,30.341963,-97.694366,Austin,US
TXN-003CB7C7909C,ACC-100129,180066246287331,2026-08-25T16:42:02Z,1331.96,RISK-9928,HighRisk-Crypto-Gateway,Crypto,DEV-032C8AFA,160.236.7.19,1545.98,1,HIGH_RISK_MERCHANT,0.0,34.052814,-118.172433,Los Angeles,US
TXN-83DF290D1AD0,ACC-100066,4210205395024022,2026-08-25T16:42:02Z,113.26,MERCH-50034,"Sanders, Leblanc and Maldonado (Retail)",Retail,DEV-C37D8FE5,191.61.104.45,2335.35,0,NORMAL,0.0,33.512349,-112.071866,Phoenix,US
TXN-6EDBD3C1FD23,ACC-100197,5132417146774183,2026-08-25T16:42:02Z,56.74,MERCH-50037,"Arnold, Cooper and Monroe (Travel)",Travel,DEV-4C163E2C,43.240.249.146,2331.18,0,NORMAL,0.0,37.252365,-121.925253,San Jose,US
TXN-6680DEE52A86,ACC-100130,180068826343518,2026-08-25T16:42:02Z,52.77,MERCH-50005,Flowers LLC (Travel),Travel,DEV-58D2B376,76.48.217.213,4312.32,0,NORMAL,0.0,37.389297,-121.939617,San Jose,US
TXN-B792B7579BAD,ACC-100157,4903404384279786,2026-08-25T16:42:02Z,29.82,MERCH-50043,"Smith, Buck and Holland (Restaurants)",Restaurants,DEV-1B97AF01,122.239.85.57,402.42,0,NORMAL,0.0,29.423108,-98.430199,San Antonio,US
TXN-E3807FC34551,ACC-100045,3571349361832425,2026-08-25T16:42:02Z,50.07,MERCH-50036,Thompson-Harrell (Grocery),Grocery,DEV-1CC798F9,50.120.152.143,1511.08,0,NORMAL,0.0,41.864856,-87.584311,Chicago,US
TXN-D4C1E15FE449,ACC-100091,180018888806704,2026-08-25T16:42:02Z,45.35,MERCH-50002,Stokes and Sons (Online Services),Online Services,DEV-DEAC9DBA,120.33.67.155,2847.99,0,NORMAL,0.0,30.286049,-97.732144,Austin,US
TXN-3BC7123BFA25,ACC-100094,4415667652775849,2026-08-25T16:42:02Z,165.66,MERCH-50014,Humphrey-Baker (Restaurants),Restaurants,DEV-ACFACD5E,75.140.153.89,2208.45,0,NORMAL,0.0,32.763916,-96.77056,Dallas,US
TXN-083C80E94D2B,ACC-100116,180021993308335,2026-08-25T01:43:50Z,2791.15,MERCH-50002,Stokes and Sons (Online Services),Online Services,DEV-4A9A55EA,179.55.169.242,233.38,1,ODD_HOURS,0.0,30.286543,-97.714658,Austin,US
TXN-B9E5F53C74EA,ACC-100189,180027010393085,2026-08-25T16:42:02Z,48.93,MERCH-50016,Powell-Montgomery (Restaurants),Restaurants,DEV-5A01268C,136.89.240.215,3815.03,0,NORMAL,0.0,39.975715,-75.166257,Philadelphia,US
TXN-F827A0FDDC59,ACC-100019,180040164005249,2026-08-25T16:42:02Z,23.27,MERCH-50033,Hill Group (Retail),Retail,DEV-886F67F1,128.158.109.169,2785.47,0,NORMAL,0.0,47.67129,-122.327827,Seattle,US
TXN-58DA688435B5,ACC-100103,213199229959005,2026-08-25T16:42:02Z,80.85,MERCH-50022,"Cohen, Compton and Perez (Travel)",Travel,DEV-1F6467C9,184.120.15.168,2779.68,0,NORMAL,0.0,32.758465,-117.141934,San Diego,US
TXN-35A156AF5CE2,ACC-100035,4190496631931492,2026-08-25T16:42:02Z,34.04,MERCH-50028,Jones Ltd (Travel),Travel,DEV-FCB482C5,1.21.7.3,2212.75,0,NORMAL,0.0,32.689472,-96.82712,Dallas,US
TXN-0943BC6D014B,ACC-100054,2418702621745960,2026-08-25T16:42:02Z,113.98,MERCH-50009,"Ellis, Marks and Buchanan (Gambling)",Gambling,DEV-AD674EFC,169.97.72.75,2585.3,0,NORMAL,0.0,42.419614,-71.102463,Boston,US
TXN-D29B70D5F036,ACC-100084,4850542357332216,2026-08-25T16:42:02Z,138.57,MERCH-50046,Coleman-Bennett (Travel),Travel,DEV-87161020,8.154.157.28,3188.36,0,NORMAL,0.0,25.749654,-80.177056,Miami,US
TXN-5882CD081F64,ACC-100151,344010512382825,2026-08-25T16:42:02Z,89.34,MERCH-50010,"Matthews, Harrington and Rodriguez (Travel)",Travel,DEV-FFD7ED5C,28.246.38.8,4153.23,0,NORMAL,0.0,42.393892,-71.060273,Boston,US
TXN-043C91B01E08,ACC-100034,4923271937459,2026-08-25T16:42:02Z,69.54,MERCH-50040,"Chan, Lewis and Walker (Gambling)",Gambling,DEV-8AD73E2F,179.170.64.213,2198.38,0,NORMAL,0.0,34.068446,-118.186558,Los Angeles,US
TXN-AE8AE1610B59,ACC-100042,5194777520471168,2026-08-25T16:42:02Z,107.82,MERCH-50016,Powell-Montgomery (Restaurants),Restaurants,DEV-A5A06587,137.181.229.52,3808.07,0,NORMAL,0.0,39.999344,-75.164259,Philadelphia,US
TXN-5C80046DDBFB,ACC-100184,4215107029662,2026-08-25T16:42:02Z,106.75,MERCH-50046,Coleman-Bennett (Travel),Travel,DEV-443785BE,54.167.1.158,1798.14,0,NORMAL,0.0,25.733983,-80.192787,Miami,US
TXN-EF6775BCDA24,ACC-100114,3533484344375759,2026-08-25T16:42:02Z,203.22,MERCH-50038,Curry-Barker (Luxury),Luxury,DEV-705DB1CE,185.53.146.16,1136.54,0,NORMAL,0.0,41.895489,-87.58646,Chicago,US
TXN-0EEC77B2FF0C,ACC-100149,371014388899371,2026-08-25T16:42:02Z,104.03,MERCH-50049,Silva-Smith (Crypto),Crypto,DEV-18BDE1DC,137.165.206.19,8.13,0,NORMAL,0.0,47.64792,-122.387115,Seattle,US
TXN-3DC7B10E500E,ACC-100185,4447209993475,2026-08-25T16:42:02Z,102.03,MERCH-50043,"Smith, Buck and Holland (Restaurants)",Restaurants,DEV-805E241B,81.231.217.138,2340.69,0,NORMAL,0.0,29.411736,-98.43263,San Antonio,US
TXN-A8E9FD1E5F72,ACC-100027,36936763201632,2026-08-25T16:42:02Z,97.16,MERCH-50001,Rush and Sons (Online Services),Online Services,DEV-FDD7BBE2,8.205.177.202,2703.89,0,NORMAL,0.0,47.637714,-122.355555,Seattle,US
TXN-0A171FCE4981,ACC-100107,6533950047974802,2026-08-25T16:42:02Z,88.47,MERCH-50009,"Ellis, Marks and Buchanan (Gambling)",Gambling,DEV-53130457,219.180.115.78,2492.4,0,NORMAL,0.0,42.438874,-71.076567,Boston,US
TXN-D1459CA4F917,ACC-100136,4008860084840868,2026-08-25T16:42:02Z,49.03,MERCH-50032,Hull Ltd (Online Services),Online Services,DEV-746EDE69,70.42.1.187,2156.01,0,NORMAL,0.0,29.794216,-95.406144,Houston,US
TXN-7811323491E0,ACC-100154,30249912513410,2026-08-25T16:42:02Z,44.83,MERCH-50034,"Sanders, Leblanc and Maldonado (Retail)",Retail,DEV-F1F76240,14.177.27.124,1397.86,0,NORMAL,0.0,33.532373,-112.066684,Phoenix,US
TXN-A7907224280B,ACC-100094,4415667652775849,2026-08-25T16:42:02Z,47.39,MERCH-50002,Stokes and Sons (Online Services),Online Services,DEV-ACFACD5E,75.140.153.89,2431.35,0,NORMAL,0.0,30.283701,-97.697121,Austin,US
TXN-57E5F90748EC,ACC-100123,4871397187072861,2026-08-25T16:42:02Z,49.71,MERCH-50049,Silva-Smith (Crypto),Crypto,DEV-150E7898,25.220.134.105,3868.0,0,NORMAL,0.0,47.651996,-122.369828,Seattle,US
TXN-5782E8852242,ACC-100025,4299468044369958,2026-08-25T16:42:02Z,161.87,MERCH-50027,Nicholson-Robertson (Travel),Travel,DEV-4006275C,100.249.34.186,1416.59,0,NORMAL,0.0,29.695383,-95.35079,Houston,US
TXN-465DA158D55B,ACC-100021,379232260256344,2026-08-25T16:42:02Z,91.69,MERCH-50018,Vaughn-Williams (Restaurants),Restaurants,DEV-999A1F50,34.122.118.194,2358.47,0,NORMAL,0.0,30.269084,-97.739071,Austin,US
TXN-416C2DA85AB2,ACC-100001,4940265423510,2026-08-25T16:42:02Z,25.5,MERCH-50036,Thompson-Harrell (Grocery),Grocery,DEV-3EE74598,168.135.111.71,2802.9,0,NORMAL,0.0,41.856209,-87.58865,Chicago,US
TXN-1AF692D84F66,ACC-100052,370449972787551,2026-08-25T16:42:02Z,33.97,MERCH-50044,"Owen, Walker and Franklin (Restaurants)",Restaurants,DEV-64BDEF81,26.76.0.3,2206.24,0,NORMAL,0.0,34.020781,-118.296552,Los Angeles,US
TXN-BBE853AC3339,ACC-100066,4210205395024022,2026-08-25T16:42:02Z,78.43,MERCH-50034,"Sanders, Leblanc and Maldonado (Retail)",Retail,DEV-C37D8FE5,191.61.104.45,2335.23,0,NORMAL,0.0,33.52103,-112.076544,Phoenix,US
TXN-4D2D91EE5902,ACC-100174,4003075622084,2026-08-25T16:42:02Z,29.4,MERCH-50025,"Davis, Alexander and Mcintyre (Luxury)",Luxury,DEV-DE8B58F8,142.94.117.125,2332.03,0,NORMAL,0.0,37.407747,-121.926733,San Jose,US
TXN-88ADD26AABE4,ACC-100142,3555110475412128,2026-08-25T16:42:02Z,41.11,MERCH-50030,"Johnson, Lee and Whitaker (Grocery)",Grocery,DEV-7280DD32,9.167.22.124,1861.8,0,NORMAL,0.0,30.187559,-97.775965,Austin,US
TXN-240F09648970,ACC-100180,374313291212772,2026-08-25T16:42:02Z,64.72,MERCH-50025,"Davis, Alexander and Mcintyre (Luxury)",Luxury,DEV-46E8894D,45.73.233.114,4125.92,0,NORMAL,0.0,37.418361,-121.923678,San Jose,US
TXN-8E5538763499,ACC-100179,3582619906234452,2026-08-25T16:42:02Z,82.77,MERCH-50010,"Matthews, Harrington and Rodriguez (Travel)",Travel,DEV-89EDAEAA,174.156.41.200,2585.58,0,NORMAL,0.0,42.409111,-71.052524,Boston,US
TXN-3C0898ED4479,ACC-100140,6011185016315999,2026-08-25T16:42:02Z,79.44,MERCH-50039,Johnson-Williams (Gambling),Gambling,DEV-0D811CF5,176.242.177.131,3805.12,0,NORMAL,0.0,32.778766,-117.17877,San Diego,US
TXN-C991AE0206FC,ACC-100023,4850142940196556,2026-08-25T16:42:02Z,46.67,MERCH-50009,"Ellis, Marks and Buchanan (Gambling)",Gambling,DEV-26F25D69,76.42.64.43,3995.11,0,NORMAL,0.0,42.438891,-71.108151,Boston,US
TXN-5BCC6301B105,ACC-100067,30589178390841,2026-08-25T16:42:02Z,88.9,MERCH-50014,Humphrey-Baker (Restaurants),Restaurants,DEV-57F54623,94.167.163.187,1288.2,0,NORMAL,0.0,32.786693,-96.773321,Dallas,US
TXN-8B93103465A7,ACC-100167,3531121965652346,2026-08-25T16:42:02Z,90.02,MERCH-50033,Hill Group (Retail),Retail,DEV-B6E1FA35,146.60.36.124,3818.15,0,NORMAL,0.0,47.670924,-122.334444,Seattle,US
TXN-37076EB1399C,ACC-100198,30047743490216,2026-08-25T16:42:02Z,115.48,MERCH-50011,Hernandez PLC (Retail),Retail,DEV-5BD0FFE9,5.209.242.53,574.95,0,NORMAL,0.0,34.099139,-118.275446,Los Angeles,US
TXN-573C2CEE6783,ACC-100073,2636675254599100,2026-08-25T16:42:02Z,64.98,MERCH-50012,"Chang, Ayers and Buckley (Luxury)",Luxury,DEV-748908B8,69.56.161.185,1145.31,1,IMPOSSIBLE_VELOCITY,0.0,37.33159,-121.895579,San Jose,US
TXN-7892269B1D67,ACC-100000,4043321819600132,2026-08-25T16:42:02Z,58.42,MERCH-50010,"Matthews, Harrington and Rodriguez (Travel)",Travel,DEV-70654D1C,3.173.150.154,2728.44,0,NORMAL,0.0,42.415563,-71.067749,Boston,US
TXN-3D9E223DBDC1,ACC-100051,3584677378263985,2026-08-25T16:42:02Z,8934.24,MERCH-50033,Hill Group (Retail),Retail,DEV-34106BDA,90.142.106.169,1547.61,1,HIGH_AMOUNT,0.0,47.652383,-122.316743,Seattle,US
TXN-82C965B2FE9E,ACC-100140,6011185016315999,2026-08-25T16:42:02Z,85.7,MERCH-50018,Vaughn-Williams (Restaurants),Restaurants,DEV-0D811CF5,176.242.177.131,2303.01,0,NORMAL,0.0,30.282764,-97.736196,Austin,US
TXN-9A8715645425,ACC-100057,30237474074822,2026-08-25T16:42:02Z,38.31,MERCH-50038,Curry-Barker (Luxury),Luxury,DEV-9FA18F23,197.50.85.125,1484.0,0,NORMAL,0.0,41.880464,-87.594336,Chicago,US
TXN-327615C5B74F,ACC-100001,4940265423510,2026-08-25T16:42:02Z,35.61,MERCH-50016,Powell-Montgomery (Restaurants),Restaurants,DEV-3EE74598,168.135.111.71,3838.21,0,NORMAL,0.0,39.980701,-75.176165,Philadelphia,US
TXN-5231106EA395,ACC-100029,4743487347143458,2026-08-25T16:42:02Z,158.3,MERCH-50032,Hull Ltd (Online Services),Online Services,DEV-1A5368D1,78.204.252.246,1409.01,0,NORMAL,0.0,29.825533,-95.399994,Houston,US
TXN-4611FBFD3841,ACC-100147,4737416724342662,2026-08-25T16:42:02Z,52.25,MERCH-50016,Powell-Montgomery (Restaurants),Restaurants,DEV-7504FA90,28.211.101.55,3817.96,0,NORMAL,0.0,39.991373,-75.159465,Philadelphia,US
TXN-E736D2B0ADC2,ACC-100198,30047743490216,2026-08-25T16:42:02Z,34.07,MERCH-50029,"Powell, Deleon and Warren (Gambling)",Gambling,DEV-5BD0FFE9,5.209.242.53,574.11,0,NORMAL,0.0,34.002729,-118.275282,Los Angeles,US
TXN-CEA35B70943A,ACC-100123,4871397187072861,2026-08-25T16:42:02Z,67.26,MERCH-50007,Miller PLC (Crypto),Crypto,DEV-150E7898,25.220.134.105,1145.34,0,NORMAL,0.0,41.927149,-87.643216,Chicago,US
TXN-514DF279AEB1,ACC-100080,30005411998670,2026-08-25T16:42:02Z,32.31,MERCH-50026,Figueroa-Malone (Travel),Travel,DEV-37E67B4A,177.80.14.221,1849.19,0,NORMAL,0.0,25.717123,-80.22026,Miami,US
TXN-F923B5F5E024,ACC-100067,30589178390841,2026-08-25T16:42:02Z,128.29,MERCH-50015,"Washington, Lynch and Johnson (Electronics)",Electronics,DEV-57F54623,94.167.163.187,1568.24,0,NORMAL,0.0,30.27441,-97.689331,Austin,US
TXN-077E47EF4390,ACC-100045,3571349361832425,2026-08-25T16:42:02Z,47.51,MERCH-50030,"Johnson, Lee and Whitaker (Grocery)",Grocery,DEV-1CC798F9,50.120.152.143,238.63,0,NORMAL,0.0,30.184036,-97.76679,Austin,US
TXN-54FD8137E581,ACC-100046,30174648877196,2026-08-25T16:42:02Z,61.03,MERCH-50047,Stevens-Robinson (Gambling),Gambling,DEV-C89A053C,48.6.7.27,1365.98,0,NORMAL,0.0,33.437275,-112.075751,Phoenix,US
TXN-4D775CFBCE8B,ACC-100067,30589178390841,2026-08-25T16:42:02Z,30.04,MERCH-50013,"Chan, Floyd and Dillon (Restaurants)",Restaurants,DEV-57F54623,94.167.163.187,1061.44,0,NORMAL,0.0,40.012507,-75.22952,Philadelphia,US
TXN-F909AD23EA1F,ACC-100091,180018888806704,2026-08-25T16:42:02Z,4285.52,RISK-9782,HighRisk-Gambling-Gateway,Gambling,DEV-DEAC9DBA,120.33.67.155,3998.11,1,HIGH_RISK_MERCHANT,0.0,42.434881,-71.091677,Boston,US
TXN-B8E3F667093F,ACC-100010,38133150983935,2026-08-25T16:42:02Z,64.87,MERCH-50030,"Johnson, Lee and Whitaker (Grocery)",Grocery,DEV-0E12B5FB,68.80.73.113,232.53,0,NORMAL,0.0,30.18791,-97.753814,Austin,US
TXN-346A91C6AA5D,ACC-100147,4737416724342662,2026-08-25T16:42:02Z,5.0,MERCH-50017,"Steele, Williams and Preston (Crypto)",Crypto,DEV-7504FA90,28.211.101.55,1146.65,0,NORMAL,0.0,37.301892,-121.879803,San Jose,US
TXN-6FF2313644F1,ACC-100147,4737416724342662,2026-08-25T16:42:02Z,3146.76,RISK-9962,HighRisk-Electronics-Gateway,Electronics,DEV-7504FA90,28.211.101.55,2697.04,1,HIGH_RISK_MERCHANT,0.0,32.829576,-96.835885,Dallas,US
TXN-C1D6DE2E45AB,ACC-100128,4283644089268,2026-08-25T16:42:02Z,38.59,MERCH-50022,"Cohen, Compton and Perez (Travel)",Travel,DEV-F6E75F74,56.100.214.100,4147.36,0,NORMAL,0.0,32.762038,-117.114268,San Diego,US
TXN-C939A67E977C,ACC-100117,4082677345401937,2026-08-25T16:42:02Z,146.68,MERCH-50020,Morgan LLC (Grocery),Grocery,DEV-24BF369E,205.102.136.92,3937.12,0,NORMAL,0.0,40.661971,-74.01875,New York,US
TXN-A7E2048DD53A,ACC-100148,180080589113525,2026-08-25T16:42:02Z,78.34,MERCH-50006,Bartlett-Sloan (Travel),Travel,DEV-DE10EF68,197.153.53.100,1371.34,0,NORMAL,0.0,33.48994,-112.136412,Phoenix,US
TXN-605033EC7CAF,ACC-100120,180016122753047,2026-08-25T16:42:02Z,177.22,MERCH-50039,Johnson-Williams (Gambling),Gambling,DEV-1A5A5BF9,122.163.18.151,1856.57,0,NORMAL,0.0,32.74754,-117.162024,San Diego,US
TXN-2E599CCDF4E0,ACC-100107,6533950047974802,2026-08-25T16:42:02Z,98.69,MERCH-50044,"Owen, Walker and Franklin (Restaurants)",Restaurants,DEV-53130457,219.180.115.78,1996.98,0,NORMAL,0.0,34.021767,-118.297111,Los Angeles,US
TXN-EAA861D056A3,ACC-100147,4737416724342662,2026-08-25T16:42:02Z,50.57,MERCH-50043,"Smith, Buck and Holland (Restaurants)",Restaurants,DEV-7504FA90,28.211.101.55,2879.31,0,NORMAL,0.0,29.406538,-98.43725,San Antonio,US
TXN-36A4029D1201,ACC-100060,2265623285884248,2026-08-25T16:42:02Z,25.19,MERCH-50035,Watson PLC (Retail),Retail,DEV-47F28BAC,195.46.57.143,1635.49,0,NORMAL,0.0,47.562154,-122.287486,Seattle,US
TXN-AB0178478AFD,ACC-100002,060478161841,2026-08-25T16:42:02Z,109.8,MERCH-50011,Hernandez PLC (Retail),Retail,DEV-A2419F5E,214.39.58.101,3934.98,0,NORMAL,0.0,34.078243,-118.271871,Los Angeles,US
TXN-5FCC6EC145DA,ACC-100161,30294667116845,2026-08-25T16:42:02Z,70.84,MERCH-50033,Hill Group (Retail),Retail,DEV-2AADB50B,31.158.15.118,1710.1,0,NORMAL,0.0,47.642422,-122.302403,Seattle,US
TXN-F5B2DA7FCE54,ACC-100012,4165667010653,2026-08-25T16:42:02Z,85.95,MERCH-50025,"Davis, Alexander and Mcintyre (Luxury)",Luxury,DEV-C8956662,99.150.194.179,2365.92,0,NORMAL,0.0,37.394982,-121.932923,San Jose,US
TXN-C5AB328FCEAF,ACC-100065,4053293183933521,2026-08-25T16:42:02Z,153.87,MERCH-50030,"Johnson, Lee and Whitaker (Grocery)",Grocery,DEV-361944EA,124.148.41.21,111.32,0,NORMAL,0.0,30.185684,-97.775327,Austin,US
TXN-BDD29447932B,ACC-100142,3555110475412128,2026-08-25T16:42:02Z,51.1,MERCH-50016,Powell-Montgomery (Restaurants),Restaurants,DEV-7280DD32,9.167.22.124,3815.59,0,NORMAL,0.0,39.977044,-75.17572,Philadelphia,US
TXN-16412A3477AD,ACC-100173,213149177850797,2026-08-25T16:42:02Z,80.84,MERCH-50038,Curry-Barker (Luxury),Luxury,DEV-3760C624,179.176.208.25,2791.57,0,NORMAL,0.0,41.869256,-87.579282,Chicago,US
TXN-344E8656576C,ACC-100090,6511798089324600,2026-08-25T16:42:02Z,64.82,MERCH-50020,Morgan LLC (Grocery),Grocery,DEV-C27D5D9B,37.122.178.243,127.95,0,NORMAL,0.0,40.680998,-73.997719,New York,US
TXN-32729F5F1BBB,ACC-100020,5328059826204505,2026-08-25T16:42:02Z,77.28,MERCH-50024,Adams-Butler (Luxury),Luxury,DEV-BFA8BDE7,113.165.10.236,1246.88,0,NORMAL,0.0,39.778718,-104.931286,Denver,US
TXN-2690B6BDD617,ACC-100086,4473597746887,2026-08-25T16:42:02Z,107.17,MERCH-50026,Figueroa-Malone (Travel),Travel,DEV-4A90AB4A,102.141.184.88,4121.54,0,NORMAL,0.0,25.719329,-80.186693,Miami,US
TXN-ED340527C233,ACC-100018,3584124118244934,2026-08-25T16:42:02Z,104.57,MERCH-50005,Flowers LLC (Travel),Travel,DEV-1A017E70,144.229.28.185,993.76,0,NORMAL,0.0,37.367032,-121.96118,San Jose,US
TXN-9B0041BFA88C,ACC-100165,501851627130,2026-08-25T16:42:02Z,161.34,MERCH-50025,"Davis, Alexander and Mcintyre (Luxury)",Luxury,DEV-21D5DF44,84.13.243.90,4023.9,0,NORMAL,0.0,37.406244,-121.90703,San Jose,US
TXN-66575446FB2B,ACC-100092,345319520585272,2026-08-25T16:42:02Z,47.07,MERCH-50047,Stevens-Robinson (Gambling),Gambling,DEV-5CA40956,97.20.45.151,3696.53,0,NORMAL,0.0,33.436643,-112.104244,Phoenix,US
TXN-DD09F932FD2E,ACC-100186,6011638380657875,2026-08-25T16:42:02Z,50.61,MERCH-50015,"Washington, Lynch and Johnson (Electronics)",Electronics,DEV-A1F9AB1E,49.78.209.127,2723.13,0,NORMAL,0.0,30.298347,-97.683485,Austin,US
TXN-0D7A842FC672,ACC-100020,5328059826204505,2026-08-25T16:42:02Z,3975.36,RISK-9026,HighRisk-Gambling-Gateway,Gambling,DEV-BFA8BDE7,113.165.10.236,2306.0,1,HIGH_RISK_MERCHANT,0.0,39.999109,-75.242973,Philadelphia,US
TXN-0259981B1DE1,ACC-100134,4353693785477725227,2026-08-25T16:42:02Z,66.95,MERCH-50048,Byrd-Holloway (Restaurants),Restaurants,DEV-8DBCF3AA,209.225.34.11,1799.8,0,NORMAL,0.0,47.646804,-122.303229,Seattle,US
TXN-52DA5A669119,ACC-100021,379232260256344,2026-08-25T16:42:02Z,194.5,MERCH-50041,Byrd LLC (Crypto),Crypto,DEV-999A1F50,34.122.118.194,4101.86,0,NORMAL,0.0,40.690565,-73.985339,New York,US
TXN-32893ECAF657,ACC-100032,3572980699016270,2026-08-25T16:42:02Z,101.02,MERCH-50008,Arnold-Gates (Electronics),Electronics,DEV-6B1171A9,61.25.203.54,7.32,0,NORMAL,0.0,32.8164,-96.854479,Dallas,US
TXN-330A59E524F2,ACC-100091,180018888806704,2026-08-25T16:42:02Z,62.11,MERCH-50020,Morgan LLC (Grocery),Grocery,DEV-DEAC9DBA,120.33.67.155,3870.25,0,NORMAL,0.0,40.698892,-74.005238,New York,US
TXN-E6FA162FEB91,ACC-100034,4923271937459,2026-08-25T16:42:02Z,68.9,MERCH-50044,"Owen, Walker and Franklin (Restaurants)",Restaurants,DEV-8AD73E2F,179.170.64.213,2208.42,0,NORMAL,0.0,34.027371,-118.301705,Los Angeles,US
TXN-2958050CC761,ACC-100191,3575289539264422,2026-08-25T16:42:02Z,118.53,MERCH-50040,"Chan, Lewis and Walker (Gambling)",Gambling,DEV-A738669A,153.15.255.107,1927.52,0,NORMAL,0.0,34.054165,-118.156076,Los Angeles,US
TXN-3FEAF779FD01,ACC-100123,4871397187072861,2026-08-25T16:42:02Z,54.13,MERCH-50034,"Sanders, Leblanc and Maldonado (Retail)",Retail,DEV-150E7898,25.220.134.105,3440.31,0,NORMAL,0.0,33.509986,-112.075251,Phoenix,US
TXN-3EA283C448FE,ACC-100105,4925556258816,2026-08-25T16:42:02Z,96.92,MERCH-50016,Powell-Montgomery (Restaurants),Restaurants,DEV-170E768F,121.251.188.229,1653.26,0,NORMAL,0.0,39.990906,-75.184312,Philadelphia,US
